NETWORKCODE,INTERNUMBERHEAD,COUNTRYCODE
44110,5244110,52
44111,5244111,52
44112,5244112,52
441252,52441252,52
442,52442,52
44210,5244210,52
442108,52442108,52
442109,52442109,52
44211,5244211,52
442114,52442114,52
442115,52442115,52
44212,5244212,52
44213,5244213,52
442132,52442132,52
442133,52442133,52
442134,52442134,52
44214,5244214,52
44215,5244215,52
442158,52442158,52
442159,52442159,52
44216,5244216,52
44217,5244217,52
442170,52442170,52
442171,52442171,52
442173,52442173,52
442178,52442178,52
442179,52442179,52
44218,5244218,52
442180,52442180,52
442184,52442184,52
442188,52442188,52
4421895,524421895,52
4421896,524421896,52
4421897,524421897,52
4421898,524421898,52
4421899,524421899,52
44219,5244219,52
4421970,524421970,52
4421971,524421971,52
4421972,524421972,52
4421973,524421973,52
4421974,524421974,52
4421975,524421975,52
4421976,524421976,52
4421977,524421977,52
44220,5244220,52
442202,52442202,52
442208,52442208,52
44221,5244221,52
44222,5244222,52
44223,5244223,52
442233,52442233,52
442239,52442239,52
44224,5244224,52
442247,52442247,52
442250,52442250,52
442252,52442252,52
442255,52442255,52
442258,52442258,52
442259,52442259,52
44226,5244226,52
442263,52442263,52
442269,52442269,52
44227,5244227,52
442275,52442275,52
442279,52442279,52
44228,5244228,52
442280,52442280,52
4422972,524422972,52
4422973,524422973,52
44230,5244230,52
442305,52442305,52
44231,5244231,52
442311,52442311,52
44232,5244232,52
442326,52442326,52
44233,5244233,52
44234,5244234,52
44235,5244235,52
4423540,524423540,52
4423541,524423541,52
4423542,524423542,52
4423543,524423543,52
4423544,524423544,52
44236,5244236,52
44237,5244237,52
442376,52442376,52
442377,52442377,52
442378,52442378,52
442379,52442379,52
44238,5244238,52
442389,52442389,52
44239,5244239,52
44240,5244240,52
442405,52442405,52
44242,5244242,52
442421,52442421,52
44243,5244243,52
44244,5244244,52
442440,52442440,52
442442,52442442,52
442443,52442443,52
44245,5244245,52
44246,5244246,52
44247,5244247,52
44249,5244249,52
44250,5244250,52
44251,5244251,52
44252,5244252,52
44254,5244254,52
44270,5244270,52
44272,5244272,52
44273,5244273,52
44299,5244299,52
443,52443,52
44310,5244310,52
44311,5244311,52
4431140,524431140,52
4431141,524431141,52
4431142,524431142,52
4431143,524431143,52
4431144,524431144,52
4431145,524431145,52
4431146,524431146,52
4431147,524431147,52
4431148,524431148,52
44312,5244312,52
443124,52443124,52
443125,52443125,52
44313,5244313,52
44314,5244314,52
443142,52443142,52
443143,52443143,52
443144,52443144,52
44315,5244315,52
443154,52443154,52
443159,52443159,52
44316,5244316,52
443162,52443162,52
443163,52443163,52
44317,5244317,52
443177,52443177,52
443178,52443178,52
443179,52443179,52
44318,5244318,52
443180,52443180,52
443184,52443184,52
44319,5244319,52
443198,52443198,52
443199,52443199,52
44320,5244320,52
443203,52443203,52
44321,5244321,52
443215,52443215,52
44322,5244322,52
44323,5244323,52
4432350,524432350,52
4432351,524432351,52
4432352,524432352,52
4432353,524432353,52
4432354,524432354,52
4432355,524432355,52
4432356,524432356,52
4432357,524432357,52
4432358,524432358,52
44324,5244324,52
44325,5244325,52
443257,52443257,52
443258,52443258,52
443259,52443259,52
44326,5244326,52
443263,52443263,52
443267,52443267,52
443268,52443268,52
443269,52443269,52
44327,5244327,52
443270,52443270,52
44328,5244328,52
443285,52443285,52
443286,52443286,52
4433,524433,52
443305,52443305,52
443307,52443307,52
443309,52443309,52
443311,52443311,52
443329,52443329,52
443331,52443331,52
443332,52443332,52
4433392,524433392,52
4433393,524433393,52
4433394,524433394,52
4433395,524433395,52
4433396,524433396,52
4433397,524433397,52
4433398,524433398,52
4433399,524433399,52
443346,52443346,52
443347,52443347,52
4433505,524433505,52
4433506,524433506,52
4433507,524433507,52
4433508,524433508,52
4433509,524433509,52
443373,52443373,52
443374,52443374,52
443375,52443375,52
44340,5244340,52
44341,5244341,52
44343,5244343,52
443432,52443432,52
443433,52443433,52
443440,52443440,52
444,52444,52
44410,5244410,52
444103,52444103,52
444104,52444104,52
444106,52444106,52
444109,52444109,52
44411,5244411,52
444110,52444110,52
444111,52444111,52
444113,52444113,52
444119,52444119,52
44412,5244412,52
444120,52444120,52
444124,52444124,52
44413,5244413,52
444132,52444132,52
44414,5244414,52
444140,52444140,52
444141,52444141,52
444142,52444142,52
444143,52444143,52
44415,5244415,52
44416,5244416,52
444160,52444160,52
44417,5244417,52
44418,5244418,52
444181,52444181,52
4441820,524441820,52
4441821,524441821,52
4441822,524441822,52
4441823,524441823,52
4441824,524441824,52
444186,52444186,52
444187,52444187,52
44419,5244419,52
444199,52444199,52
44420,5244420,52
44421,5244421,52
4442150,524442150,52
4442151,524442151,52
4442152,524442152,52
4442153,524442153,52
4442154,524442154,52
44422,5244422,52
44423,5244423,52
444230,52444230,52
444231,52444231,52
444232,52444232,52
444233,52444233,52
444241,52444241,52
444242,52444242,52
444245,52444245,52
444247,52444247,52
444249,52444249,52
44425,5244425,52
44426,5244426,52
44427,5244427,52
44428,5244428,52
44429,5244429,52
444295,52444295,52
444296,52444296,52
444297,52444297,52
44430,5244430,52
44431,5244431,52
44432,5244432,52
444325,52444325,52
444326,52444326,52
444327,52444327,52
44435,5244435,52
44436,5244436,52
44437,5244437,52
44441,5244441,52
44442,5244442,52
44443,5244443,52
44444,5244444,52
44448,5244448,52
444495,52444495,52
44450,5244450,52
44451,5244451,52
444558,52444558,52
444580,52444580,52
444581,52444581,52
444582,52444582,52
4445855,524445855,52
4445856,524445856,52
4445857,524445857,52
4445858,524445858,52
4445859,524445859,52
444589,52444589,52
444657,52444657,52
444658,52444658,52
44480,5244480,52
44481,5244481,52
44482,5244482,52
444828,52444828,52
44483,5244483,52
444837,52444837,52
44484,5244484,52
444840,52444840,52
444848,52444848,52
444849,52444849,52
44485,5244485,52
444850,52444850,52
44486,5244486,52
444866,52444866,52
445,52445,52
44510,5244510,52
445102,52445102,52
445104,52445104,52
445107,52445107,52
44511,5244511,52
445114,52445114,52
445115,52445115,52
44512,5244512,52
445122,52445122,52
445123,52445123,52
445167,52445167,52
44545,5244545,52
4454560,524454560,52
44546,5244546,52
447,52447,52
44710,5244710,52
44711,5244711,52
4474750,524474750,52
4474751,524474751,52
448,52448,52
44810,5244810,52
4482520,524482520,52
4482755,524482755,52
4482756,524482756,52
4482792,524482792,52
4482793,524482793,52
449,52449,52
44910,5244910,52
44911,5244911,52
44912,5244912,52
449121,52449121,52
4491240,524491240,52
4491241,524491241,52
4491242,524491242,52
4491243,524491243,52
4491244,524491244,52
4491245,524491245,52
4491246,524491246,52
4491247,524491247,52
4491248,524491248,52
449126,52449126,52
449127,52449127,52
44913,5244913,52
449141,52449141,52
449142,52449142,52
449143,52449143,52
449144,52449144,52
449147,52449147,52
449148,52449148,52
44915,5244915,52
449154,52449154,52
44916,5244916,52
44917,5244917,52
449170,52449170,52
449172,52449172,52
44918,5244918,52
449184,52449184,52
449187,52449187,52
44919,5244919,52
44920,5244920,52
44921,5244921,52
449210,52449210,52
449211,52449211,52
449212,52449212,52
449213,52449213,52
44922,5244922,52
449220,52449220,52
449228,52449228,52
449229,52449229,52
44923,5244923,52
44924,5244924,52
44925,5244925,52
449253,52449253,52
449254,52449254,52
449255,52449255,52
44926,5244926,52
449267,52449267,52
449268,52449268,52
44927,5244927,52
44928,5244928,52
44929,5244929,52
44930,5244930,52
44932,5244932,52
449406,52449406,52
44941,5244941,52
44944,5244944,52
44946,5244946,52
449463,52449463,52
449464,52449464,52
449465,52449465,52
449467,52449467,52
44949,5244949,52
449496,52449496,52
44954,5244954,52
44955,5244955,52
4495555,524495555,52
4495556,524495556,52
4495557,524495557,52
4495558,524495558,52
4495559,524495559,52
449557,52449557,52
449769,52449769,52
44980,5244980,52
449867,52449867,52
449868,52449868,52
44989,5244989,52
449894,52449894,52
449895,52449895,52
449896,52449896,52
44990,5244990,52
4499012,524499012,52
4499013,524499013,52
4499014,524499014,52
4499015,524499015,52
4499016,524499016,52
4499017,524499017,52
4499018,524499018,52
4499019,524499019,52
449903,52449903,52
449904,52449904,52
44991,5244991,52
449919,52449919,52
44992,5244992,52
449920,52449920,52
44993,5244993,52
44994,5244994,52
449950,52449950,52
44996,5244996,52
4499660,524499660,52
44998,5244998,52
44999,5244999,52
451,52451,52
45110,5245110,52
451102,52451102,52
452,52452,52
4520,524520,52
45209,5245209,52
4521,524521,52
452100,52452100,52
452101,52452101,52
452102,52452102,52
452103,52452103,52
452104,52452104,52
45216,5245216,52
45217,5245217,52
45218,5245218,52
4522,524522,52
452240,52452240,52
452241,52452241,52
452242,52452242,52
452243,52452243,52
452244,52452244,52
452245,52452245,52
452246,52452246,52
452247,52452247,52
452248,52452248,52
4523,524523,52
45233,5245233,52
45237,5245237,52
45238,5245238,52
45239,5245239,52
4524,524524,52
45240,5245240,52
45241,5245241,52
45242,5245242,52
452431,52452431,52
452432,52452432,52
45246,5245246,52
4525,524525,52
4525011,524525011,52
4525012,524525012,52
4525013,524525013,52
4525014,524525014,52
4525015,524525015,52
4525016,524525016,52
4525017,524525017,52
4525018,524525018,52
4525019,524525019,52
452504,52452504,52
452506,52452506,52
452522,52452522,52
4525277,524525277,52
4525278,524525278,52
4525279,524525279,52
45255,5245255,52
4526,524526,52
4527,524527,52
453,52453,52
45310,5245310,52
4531060,524531060,52
4531061,524531061,52
4531062,524531062,52
4531063,524531063,52
4531064,524531064,52
45311,5245311,52
453112,52453112,52
45312,5245312,52
453120,52453120,52
453123,52453123,52
4531240,524531240,52
4531241,524531241,52
4531242,524531242,52
4531243,524531243,52
4531244,524531244,52
4531245,524531245,52
4531246,524531246,52
4531247,524531247,52
4531250,524531250,52
4531251,524531251,52
4531252,524531252,52
4531253,524531253,52
4531254,524531254,52
4531255,524531255,52
4531256,524531256,52
4531257,524531257,52
4531258,524531258,52
453127,52453127,52
45313,5245313,52
453130,52453130,52
453135,52453135,52
453136,52453136,52
45314,5245314,52
45351,5245351,52
45353,5245353,52
453538,52453538,52
4535401,524535401,52
4535402,524535402,52
4535403,524535403,52
4535404,524535404,52
4535405,524535405,52
4535406,524535406,52
4535407,524535407,52
4535408,524535408,52
4535409,524535409,52
4535410,524535410,52
4535411,524535411,52
4535412,524535412,52
4535413,524535413,52
4535414,524535414,52
4535415,524535415,52
4535416,524535416,52
45399,5245399,52
454,52454,52
45410,5245410,52
455,52455,52
45510,5245510,52
456,52456,52
45610,5245610,52
45611,5245611,52
456110,52456110,52
45612,5245612,52
456655,52456655,52
457,52457,52
45710,5245710,52
458,52458,52
45810,5245810,52
45811,5245811,52
459,52459,52
45910,5245910,52
461,52461,52
46110,5246110,52
461102,52461102,52
461106,52461106,52
46111,5246111,52
461113,52461113,52
46112,5246112,52
46113,5246113,52
4611300,524611300,52
4611301,524611301,52
4611302,524611302,52
4611303,524611303,52
4611304,524611304,52
461131,52461131,52
461135,52461135,52
46114,5246114,52
461141,52461141,52
461142,52461142,52
461143,52461143,52
461148,52461148,52
46115,5246115,52
461150,52461150,52
461151,52461151,52
46116,5246116,52
46117,5246117,52
46118,5246118,52
461190,52461190,52
461191,52461191,52
461197,52461197,52
461198,52461198,52
461199,52461199,52
46120,5246120,52
46121,5246121,52
46122,5246122,52
46125,5246125,52
46142,5246142,52
46154,5246154,52
461600,52461600,52
4616102,524616102,52
4616103,524616103,52
4616104,524616104,52
4616105,524616105,52
4616106,524616106,52
4616107,524616107,52
4616108,524616108,52
4616109,524616109,52
461619,52461619,52
4616790,524616790,52
4616791,524616791,52
4616792,524616792,52
4616793,524616793,52
4616794,524616794,52
4616795,524616795,52
4616796,524616796,52
462,52462,52
46210,5246210,52
46211,5246211,52
462118,52462118,52
46212,5246212,52
462120,52462120,52
462121,52462121,52
4621220,524621220,52
4621221,524621221,52
4621222,524621222,52
4621223,524621223,52
4621224,524621224,52
462127,52462127,52
462128,52462128,52
46213,5246213,52
462130,52462130,52
46214,5246214,52
462142,52462142,52
46215,5246215,52
46216,5246216,52
462174,52462174,52
462175,52462175,52
462176,52462176,52
462177,52462177,52
462178,52462178,52
462179,52462179,52
46218,5246218,52
46219,5246219,52
46220,5246220,52
46221,5246221,52
46241,5246241,52
46242,5246242,52
46248,5246248,52
46250,5246250,52
462590,52462590,52
462595,52462595,52
462599,52462599,52
46260,5246260,52
462601,52462601,52
46262,5246262,52
4626201,524626201,52
4626202,524626202,52
4626203,524626203,52
4626204,524626204,52
4626205,524626205,52
4626206,524626206,52
4626207,524626207,52
4626208,524626208,52
4626209,524626209,52
4626280,524626280,52
4626281,524626281,52
4626282,524626282,52
4626283,524626283,52
4626284,524626284,52
4626285,524626285,52
4626286,524626286,52
4626287,524626287,52
462629,52462629,52
46263,5246263,52
462631,52462631,52
462653,52462653,52
463,52463,52
46310,5246310,52
463100,52463100,52
463102,52463102,52
46395,5246395,52
464,52464,52
46410,5246410,52
464101,52464101,52
4641040,524641040,52
4641041,524641041,52
4641042,524641042,52
4641043,524641043,52
4641044,524641044,52
464107,52464107,52
46411,5246411,52
464110,52464110,52
464111,52464111,52
464112,52464112,52
464120,52464120,52
464122,52464122,52
464123,52464123,52
464124,52464124,52
464128,52464128,52
464129,52464129,52
46413,5246413,52
46456,5246456,52
464579,52464579,52
46463,5246463,52
46464,5246464,52
4646445,524646445,52
4646446,524646446,52
4646448,524646448,52
4646449,524646449,52
464646,52464646,52
46465,5246465,52
4646501,524646501,52
4646502,524646502,52
4646503,524646503,52
4646504,524646504,52
4646505,524646505,52
4646506,524646506,52
4646507,524646507,52
4646508,524646508,52
4646509,524646509,52
465,52465,52
46510,5246510,52
46511,5246511,52
466,52466,52
46610,5246610,52
466102,52466102,52
466104,52466104,52
466109,52466109,52
46611,5246611,52
466110,52466110,52
466115,52466115,52
466119,52466119,52
46666,5246666,52
4666670,524666670,52
467,52467,52
46710,5246710,52
468,52468,52
468100,52468100,52
468101,52468101,52
468103,52468103,52
468104,52468104,52
468105,52468105,52
468106,52468106,52
468107,52468107,52
468108,52468108,52
468109,52468109,52
468111,52468111,52
468113,52468113,52
468114,52468114,52
468115,52468115,52
468116,52468116,52
468117,52468117,52
46868,5246868,52
4686820,524686820,52
4686821,524686821,52
4686822,524686822,52
4686823,524686823,52
4686824,524686824,52
4686825,524686825,52
4686826,524686826,52
4686827,524686827,52
4686828,524686828,52
469,52469,52
46910,5246910,52
469103,52469103,52
4691040,524691040,52
469106,52469106,52
469107,52469107,52
46911,5246911,52
469113,52469113,52
46912,5246912,52
46960,5246960,52
46962,5246962,52
469628,52469628,52
46969,5246969,52
471,52471,52
47110,5247110,52
472,52472,52
47210,5247210,52
472102,52472102,52
472104,52472104,52
472105,52472105,52
472106,52472106,52
47211,5247211,52
472111,52472111,52
472113,52472113,52
472114,52472114,52
47212,5247212,52
47213,5247213,52
47256,5247256,52
4725700,524725700,52
4725701,524725701,52
4725702,524725702,52
4725703,524725703,52
4725704,524725704,52
4726990,524726990,52
4726991,524726991,52
4726992,524726992,52
4726993,524726993,52
4726994,524726994,52
4726995,524726995,52
4726996,524726996,52
4726997,524726997,52
47272,5247272,52
472726,52472726,52
4727285,524727285,52
4727286,524727286,52
4727287,524727287,52
4727288,524727288,52
4727289,524727289,52
4727298,524727298,52
47273,5247273,52
473,52473,52
47310,5247310,52
473104,52473104,52
473105,52473105,52
4731060,524731060,52
4731061,524731061,52
4731062,524731062,52
4731063,524731063,52
4731064,524731064,52
473107,52473107,52
473110,52473110,52
473111,52473111,52
473112,52473112,52
473113,52473113,52
473114,52473114,52
473115,52473115,52
473117,52473117,52
473118,52473118,52
473119,52473119,52
47312,5247312,52
473120,52473120,52
473121,52473121,52
473122,52473122,52
473124,52473124,52
47345,5247345,52
47356,5247356,52
473597,52473597,52
473652,52473652,52
4737297,524737297,52
47373,5247373,52
473736,52473736,52
4737390,524737390,52
4737391,524737391,52
4737392,524737392,52
4737394,524737394,52
4737395,524737395,52
4737396,524737396,52
4737397,524737397,52
4737398,524737398,52
47374,5247374,52
473756,52473756,52
474,52474,52
47410,5247410,52
474101,52474101,52
4741020,524741020,52
4741021,524741021,52
4741022,524741022,52
4741023,524741023,52
4741024,524741024,52
474103,52474103,52
474104,52474104,52
4741070,524741070,52
4741071,524741071,52
4741072,524741072,52
4741073,524741073,52
4741074,524741074,52
4741075,524741075,52
